drug_a_name,drug_b_name,cell_line,synergy,label
MITOMYCINE,MK-2206,HT29,28.6555245522,1
5-FU,PD325901,UWB1289,19.8082797454,1
AZD1775,GELDANAMYCIN,ZR751,-12.4671211596,0
ERLOTINIB,SN-38,T47D,11.1231185498,1
ETOPOSIDE,TEMOZOLOMIDE,SW837,-18.6790738417,0
MK-4541,ETOPOSIDE,NCIH2122,17.4148085667,1
VINORELBINE,BEZ-235,NCIH23,-212.4597871553,0
MK-4827,MK-8776,VCAP,18.5837193932,1
ZOLINZA,DINACICLIB,SKMEL30,-16.3288017715,0
MITOMYCINE,BEZ-235,A427,25.5181781671,1
L778123,TOPOTECAN,RKO,30.1913244587,1
DEXAMETHASONE,AZD1775,UWB1289,70.3900176107,1
MRK-003,VINBLASTINE,HCT116,13.8603480471,1
ETOPOSIDE,DASATINIB,SKMEL30,-32.4774733083,0
GEMCITABINE,MK-2206,NIHOVCAR3,-7.2538842436,0
OXALIPLATIN,SORAFENIB,LOVO,-25.0054504588,0
TEMOZOLOMIDE,ERLOTINIB,UACC62,28.7911501592,1
DEXAMETHASONE,MK-2206,HT144,-2.4668672292,0
LAPATINIB,MK-8669,A375,28.586476591,1
5-FU,ABT-888,SKMES1,-0.0864245794,0
VINBLASTINE,TEMOZOLOMIDE,A375,-48.2709446126,0
CARBOPLATIN,TEMOZOLOMIDE,MDAMB436,-2.2123598919,0
DEXAMETHASONE,MK-8776,SW837,-11.5808378093,0
LAPATINIB,OXALIPLATIN,NCIH23,-25.8566134401,0
ABT-888,GELDANAMYCIN,NIHOVCAR3,20.4895540304,1
TEMOZOLOMIDE,BEZ-235,UACC62,29.6750915059,1
MK-4541,L778123,HT144,-5.6467110174,0
AZD1775,BORTEZOMIB,A427,-18.3466148515,0
SUNITINIB,BEZ-235,HT29,29.8326603804,1
MK-4827,BEZ-235,SKMES1,16.1096711408,1
GELDANAMYCIN,SORAFENIB,DLD1,13.5123459181,1
MRK-003,LAPATINIB,HCT116,18.70787098865,1
ERLOTINIB,GELDANAMYCIN,LOVO,-2.718358817,0
AZD1775,BORTEZOMIB,HT144,-1.6175545058,0
GEMCITABINE,DASATINIB,NIHOVCAR3,19.8095868929,1
LAPATINIB,TOPOTECAN,DLD1,15.3246889156,1
CARBOPLATIN,MK-4827,PA1,-1.4240098211,0
MITOMYCINE,ERLOTINIB,DLD1,-21.7534836967,0
MK-4541,MITOMYCINE,VCAP,48.4091829349,1
LAPATINIB,SN-38,RPMI7951,54.4185035852,1
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH2122,-2.9583699089,0
ZOLINZA,GELDANAMYCIN,A375,-33.8555009069,0
BORTEZOMIB,BEZ-235,OV90,-1.1426936502,0
MK-4541,OXALIPLATIN,RKO,-5.6812308268,0
ETOPOSIDE,TEMOZOLOMIDE,HT144,-7.9186755492,0
PACLITAXEL,MK-5108,RPMI7951,30.797301637,1
DASATINIB,TOPOTECAN,A375,-2.776096294,0
ZOLINZA,ERLOTINIB,NCIH2122,30.7317806634,1
5-FU,L778123,A427,12.3277489383,1
MK-4827,MK-2206,NCIH1650,14.4540772704,1
SORAFENIB,MK-8776,ZR751,-20.8209876926,0
ABT-888,DINACICLIB,HT144,-1.2941638575,0
MK-2206,MK-8669,UWB1289,43.883765703,1
MK-4541,ABT-888,NCIH23,-5.2321702958,0
PD325901,SORAFENIB,A2058,32.7549342489,1
ZOLINZA,TEMOZOLOMIDE,NCIH1650,-8.9694509343,0
ERLOTINIB,DASATINIB,LOVO,39.9526898313,1
PACLITAXEL,L778123,KPL1,-3.5976592512,0
LAPATINIB,OXALIPLATIN,KPL1,-6.5433265829,0
AZD1775,MK-2206,NIHOVCAR3,12.4406899748,1
MK-4827,MK-8776,SKMEL30,23.4368935032,1
GEMCITABINE,BEZ-235,HT144,24.0951272542,1
MRK-003,MK-2206,SW837,15.2640366027,1
5-FU,TEMOZOLOMIDE,ZR751,-51.9886204389,0
METFORMIN,BEZ-235,RKO,-0.1051931493,0
DEXAMETHASONE,MK-8776,NCIH2122,-3.4062575333,0
DASATINIB,DINACICLIB,SKOV3,-12.8827305648,0
VINORELBINE,BORTEZOMIB,NIHOVCAR3,-43.4035498443,0
ETOPOSIDE,SORAFENIB,NCIH23,-116.1653965143,0
PD325901,SN-38,RPMI7951,-7.1910419427,0
GEMCITABINE,ABT-888,NIHOVCAR3,-7.5124526013,0
CARBOPLATIN,DINACICLIB,SKMEL30,-9.9323589992,0
CYCLOPHOSPHAMIDE,ABT-888,HCT116,16.8008508589,1
MK-5108,BEZ-235,UWB1289,19.068816754,1
L778123,GELDANAMYCIN,LOVO,10.493891239,1
MRK-003,GELDANAMYCIN,SW620,-15.4097288221,0
METFORMIN,L778123,UWB1289,18.4862116085,1
MK-5108,MK-2206,SW837,-2.2480451233,0
AZD1775,BEZ-235,NIHOVCAR3,20.612758353,1
BEZ-235,OXALIPLATIN,SKMES1,15.9223385953,1
PACLITAXEL,MK-5108,UACC62,14.8530300493,1
5-FU,AZD1775,CAOV3,23.9861795387,1
BEZ-235,SN-38,A2780,15.2145583638,1
5-FU,MK-4827,NCIH460,-2.8604770301,0
ABT-888,SORAFENIB,T47D,13.2638387086,1
DEXAMETHASONE,TEMOZOLOMIDE,UWB1289,-5.0602397109,0
PACLITAXEL,DINACICLIB,NIHOVCAR3,-20.6575225833,0
SUNITINIB,MK-5108,A2058,-6.0717543509,0
ETOPOSIDE,MK-8776,HT29,22.7759903804,1
GEMCITABINE,SORAFENIB,HCT116,-15.5685109108,0
METHOTREXATE,PD325901,A427,11.4858557996,1
PD325901,MK-8776,UWB1289,-9.5931211015,0
AZD1775,DASATINIB,HT29,17.226581755799998,1
ETOPOSIDE,AZD1775,HT144,18.2433503192,1
MK-4827,BORTEZOMIB,T47D,-11.2295534018,0
DASATINIB,SORAFENIB,LOVO,12.2339625991,1
DASATINIB,DINACICLIB,RPMI7951,13.6939891503,1
AZD1775,LAPATINIB,ES2,11.9159826775,1
MK-2206,MK-8776,ES2,13.7961751946,1
PACLITAXEL,L778123,NIHOVCAR3,-18.058881476,0
VINORELBINE,ABT-888,CAOV3,-34.1787076283,0
ZOLINZA,BEZ-235,RKO,20.0090540092,1
PACLITAXEL,MK-8669,PA1,16.9368403076,1
TEMOZOLOMIDE,GELDANAMYCIN,A2780,-9.4053663209,0
5-FU,DINACICLIB,NCIH1650,-2.1132235055,0
ERLOTINIB,PD325901,CAOV3,46.9390049564,1
CYCLOPHOSPHAMIDE,LAPATINIB,KPL1,-7.4658158432,0
5-FU,DASATINIB,NCIH2122,-31.1947195955,0
MK-4827,MK-2206,SW620,36.544120005,1
ETOPOSIDE,BEZ-235,UACC62,14.783277324,1
BEZ-235,SN-38,T47D,33.1534160734,1
MRK-003,ERLOTINIB,ZR751,18.7715476601,1
MK-4541,SN-38,T47D,-14.1459122221,0
DASATINIB,GELDANAMYCIN,OV90,22.6680254808,1
MK-4541,DEXAMETHASONE,SKOV3,15.6212460725,1
5-FU,ABT-888,CAOV3,-5.1399712212,0
MRK-003,MK-8669,SKOV3,40.085505334,1
MK-2206,GELDANAMYCIN,NIHOVCAR3,-26.3060561398,0
SUNITINIB,BEZ-235,DLD1,21.1961919628,1
VINBLASTINE,SUNITINIB,LOVO,-0.2708057087,0
DOXORUBICIN,MK-8776,A375,25.2699043191,1
PD325901,BORTEZOMIB,NCIH1650,-12.3615974947,0
ZOLINZA,MK-2206,NIHOVCAR3,13.2007403809,1
ERLOTINIB,TOPOTECAN,SKMEL30,33.8295741424,1
VINORELBINE,MK-2206,T47D,15.2099987117,1
GEMCITABINE,ERLOTINIB,ZR751,37.4891794247,1
5-FU,MK-5108,HCT116,16.5701564393,1
AZD1775,PD325901,A427,21.8562639303,1
GELDANAMYCIN,BEZ-235,NIHOVCAR3,-7.1428924345,0
TOPOTECAN,BEZ-235,NCIH460,16.7560674194,1
DASATINIB,SN-38,RKO,21.3119170569,1
PD325901,OXALIPLATIN,RPMI7951,-5.33346211,0
METHOTREXATE,SORAFENIB,RKO,-10.9782872055,0
MK-2206,SN-38,NCIH1650,10.9328966913,1
PACLITAXEL,AZD1775,OV90,-6.260132692,0
TEMOZOLOMIDE,MK-8776,MDAMB436,14.7076658284,1
PACLITAXEL,ERLOTINIB,PA1,-10.2349320998,0
L778123,MK-2206,NCIH520,26.6392148044,1
GEMCITABINE,LAPATINIB,CAOV3,-1.5494554722,0
PACLITAXEL,MK-5108,ES2,30.1552528477,1
AZD1775,DINACICLIB,OV90,-17.3129048664,0
ZOLINZA,PD325901,A427,-54.4218518514,0
ZOLINZA,TOPOTECAN,A375,12.4446756341,1
5-FU,DINACICLIB,SW837,-19.5733229304,0
MK-4541,MK-8776,VCAP,41.1543644258,1
VINBLASTINE,GELDANAMYCIN,NCIH2122,-41.9865952563,0
ZOLINZA,SORAFENIB,SKMEL30,-0.8869147486,0
ZOLINZA,GELDANAMYCIN,SKMEL30,-10.2573349263,0
VINBLASTINE,DASATINIB,CAOV3,-6.8195384664,0
PACLITAXEL,TEMOZOLOMIDE,VCAP,-2.6101766589,0
CYCLOPHOSPHAMIDE,MK-5108,UWB1289,-11.104684015,0
DASATINIB,ABT-888,MDAMB436,13.6542046593,1
ETOPOSIDE,DINACICLIB,CAOV3,56.1998068102,1
AZD1775,BORTEZOMIB,CAOV3,-20.0355545093,0
MRK-003,CYCLOPHOSPHAMIDE,NIHOVCAR3,10.4027641292,1
ERLOTINIB,DINACICLIB,SW837,18.1213152414,1
LAPATINIB,DINACICLIB,A375,25.1835330848,1
MITOMYCINE,GELDANAMYCIN,A2058,20.3740655263,1
PD325901,MK-8669,UACC62,31.2049460275,1
MK-2206,MK-8669,ES2,22.1591925668,1
BORTEZOMIB,BEZ-235,SW837,27.7894382542,1
MK-4541,DASATINIB,HT144,-50.2687768214,0
GEMCITABINE,ABT-888,KPL1,10.5227273785,1
BORTEZOMIB,MK-8669,UACC62,-13.513874525,0
PD325901,BORTEZOMIB,HT29,-16.7945793237,0
PACLITAXEL,TEMOZOLOMIDE,UWB1289,-6.411878692,0
ETOPOSIDE,MK-8669,SKMEL30,28.6629545901,1
GEMCITABINE,BEZ-235,SW837,21.078155771,1
MITOMYCINE,MK-8669,MDAMB436,23.7572452488,1
VINBLASTINE,L778123,A375,34.2289936143,1
MK-4541,MK-2206,NCIH520,18.5709318644,1
METHOTREXATE,DINACICLIB,NCIH1650,-10.1046304267,0
CYCLOPHOSPHAMIDE,BORTEZOMIB,HCT116,14.228553073,1
GELDANAMYCIN,TOPOTECAN,HCT116,-1.1888912976,0
ZOLINZA,MK-8669,ES2,15.4936024384,1
MK-4541,MK-8776,NCIH2122,-18.4330883893,0
ZOLINZA,TOPOTECAN,UWB1289,12.1903163079,1
AZD1775,PD325901,UACC62,11.2642473889,1
PD325901,TOPOTECAN,SW837,19.9457247377,1
ERLOTINIB,PD325901,SW837,31.645668752,1
DASATINIB,MK-8669,SKMEL30,19.6827256308,1
GELDANAMYCIN,SORAFENIB,OV90,-5.189856146,0
BORTEZOMIB,ABT-888,ES2,-2.2306323185,0
MK-5108,SORAFENIB,RPMI7951,-8.6506641155,0
MITOMYCINE,DINACICLIB,ZR751,-21.7196869536,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,OV90,-5.7802012898,0
L778123,MK-2206,VCAP,18.1117653102,1
MK-4541,GELDANAMYCIN,NCIH23,-13.1896195705,0
L778123,GELDANAMYCIN,SKMES1,21.7563995272,1
BORTEZOMIB,DINACICLIB,DLD1,-8.5130933827,0
ERLOTINIB,BORTEZOMIB,ES2,-22.6489713088,0
GEMCITABINE,GELDANAMYCIN,SKMES1,-28.474178386,0
MITOMYCINE,GELDANAMYCIN,LOVO,-0.7621366916,0
ERLOTINIB,SORAFENIB,NCIH460,15.3257859454,1
ETOPOSIDE,AZD1775,VCAP,20.2799529051,1
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,14.6409836796,1
VINORELBINE,ZOLINZA,HCT116,-25.7013946202,0
BORTEZOMIB,SN-38,ES2,-27.1757899885,0
DOXORUBICIN,ZOLINZA,SKMEL30,-0.176543302,0
SORAFENIB,MK-8776,LOVO,-8.2513722374,0
ETOPOSIDE,MK-4827,SW837,10.6277544998,1
5-FU,AZD1775,VCAP,-0.9983275325,0
MK-4541,METHOTREXATE,SW837,-9.966294979,0
ZOLINZA,SUNITINIB,NCIH520,-4.2809590847,0
PACLITAXEL,TEMOZOLOMIDE,SKOV3,-7.4603480613,0
ETOPOSIDE,MK-5108,OV90,21.1155193324,1
MRK-003,DOXORUBICIN,UWB1289,-17.3060262383,0
SUNITINIB,ABT-888,HT29,11.5845598084,1
MRK-003,VINBLASTINE,HT144,39.8932681696,1
VINBLASTINE,TEMOZOLOMIDE,CAOV3,-114.9141752236,0
DEXAMETHASONE,TEMOZOLOMIDE,T47D,-66.1667696658,0
METFORMIN,TEMOZOLOMIDE,NCIH23,-7.0646710206,0
METHOTREXATE,MK-8669,NCIH1650,-3.7286233221,0
PD325901,SORAFENIB,NCIH1650,18.4295745803,1
METFORMIN,BORTEZOMIB,NCIH1650,-31.1325772108,0
PACLITAXEL,GELDANAMYCIN,A2780,-16.7637088207,0
AZD1775,MK-4827,UACC62,21.7981902837,1
METFORMIN,BEZ-235,VCAP,11.575169268,1
MK-5108,TOPOTECAN,MDAMB436,18.3597311302,1
DEXAMETHASONE,MK-8776,ES2,-4.554502625,0
MK-4541,DASATINIB,SW837,31.2826340082,1
LAPATINIB,MK-4827,RPMI7951,11.3662640515,1
MRK-003,TOPOTECAN,UWB1289,11.8578940188,1
DOXORUBICIN,PD325901,RKO,16.1248486766,1
SORAFENIB,MK-8776,KPL1,-4.163951113,0
MRK-003,OXALIPLATIN,UACC62,-22.2995949265,0
SUNITINIB,AZD1775,A427,-0.2207166127,0
BORTEZOMIB,MK-8669,LOVO,20.4751536743,1
MK-8669,DINACICLIB,SW620,-5.3921121069,0
CARBOPLATIN,DINACICLIB,PA1,-7.0335246653,0
VINBLASTINE,ZOLINZA,VCAP,18.2819483621,1
MK-4827,MK-8776,SW837,-11.4530259219,0
5-FU,SORAFENIB,MDAMB436,-4.3043170757,0
METHOTREXATE,AZD1775,KPL1,-13.0041106341,0
SUNITINIB,SORAFENIB,VCAP,-5.3333252032,0
DEXAMETHASONE,PD325901,PA1,11.4317011724,1
AZD1775,DINACICLIB,A2780,-4.9413894555,0
CARBOPLATIN,MK-8669,SW837,22.1821101513,1
SUNITINIB,TEMOZOLOMIDE,CAOV3,-5.8089963235,0
METHOTREXATE,MK-8669,RKO,-25.072767409,0
METHOTREXATE,SUNITINIB,PA1,-21.0432088925,0
BORTEZOMIB,DINACICLIB,SKOV3,-32.041946895,0
LAPATINIB,MK-2206,OV90,15.2611719501,1
TOPOTECAN,BEZ-235,NCIH2122,18.3402793062,1
DASATINIB,SORAFENIB,SKOV3,10.2805244942,1
BORTEZOMIB,SORAFENIB,VCAP,-20.6807748622,0
METHOTREXATE,MK-8669,HT29,-2.0247037689,0
5-FU,TEMOZOLOMIDE,HT29,-13.1781205798,0
PD325901,BORTEZOMIB,DLD1,14.570313058,1
DEXAMETHASONE,SUNITINIB,NCIH2122,14.8039617693,1
L778123,BEZ-235,ES2,25.4288709143,1
GEMCITABINE,DINACICLIB,SKOV3,-17.8478119894,0
VINBLASTINE,SUNITINIB,ZR751,-11.2187150478,0
DOXORUBICIN,MK-8669,ZR751,20.0684819899,1
VINBLASTINE,SORAFENIB,NIHOVCAR3,-8.6433975994,0
METHOTREXATE,DASATINIB,A2058,-9.8923728634,0
DOXORUBICIN,SUNITINIB,SKOV3,-14.3831917698,0
SN-38,MK-8776,A375,15.8711419807,1
AZD1775,DASATINIB,NCIH460,24.6754330932,1
VINBLASTINE,BEZ-235,NCIH460,22.5255292389,1
METFORMIN,BEZ-235,SW837,14.2095594356,1
DOXORUBICIN,ABT-888,NCIH520,-3.7107389026,0
GEMCITABINE,DINACICLIB,RKO,-13.2466678712,0
L778123,SN-38,HCT116,-0.8317320901,0
DOXORUBICIN,GELDANAMYCIN,ZR751,-5.5319051671,0
ABT-888,GELDANAMYCIN,A2058,22.6697208153,1
MK-4827,DASATINIB,HCT116,-4.7255662714,0
CYCLOPHOSPHAMIDE,LAPATINIB,A2058,-2.7797634582,0
DEXAMETHASONE,BEZ-235,ZR751,27.9699560776,1
ETOPOSIDE,DINACICLIB,VCAP,-7.2894453621,0
DEXAMETHASONE,PD325901,RPMI7951,-10.4149110574,0
MK-5108,MK-4827,NIHOVCAR3,32.8538899878,1
L778123,SORAFENIB,SW837,-2.27123328,0
SUNITINIB,TOPOTECAN,UWB1289,-12.7867774953,0
CARBOPLATIN,GELDANAMYCIN,SKOV3,-37.3386220797,0
GEMCITABINE,SORAFENIB,UWB1289,-3.351443607,0
MK-2206,SORAFENIB,PA1,14.8132367758,1
CYCLOPHOSPHAMIDE,BEZ-235,NCIH520,27.0652650531,1
VINORELBINE,ERLOTINIB,A2780,-7.818341321,0
DEXAMETHASONE,DASATINIB,CAOV3,52.0815108828,1
DEXAMETHASONE,SORAFENIB,SKMES1,11.1022415467,1
5-FU,ZOLINZA,NCIH2122,10.6562695753,1
TEMOZOLOMIDE,BEZ-235,A2780,27.7978330903,1
METHOTREXATE,GELDANAMYCIN,SW620,-26.0994873264,0
METHOTREXATE,ABT-888,LOVO,-15.0955451577,0
L778123,BORTEZOMIB,UACC62,-13.1407885959,0
SN-38,DINACICLIB,A2058,-10.0556212342,0
ERLOTINIB,OXALIPLATIN,DLD1,-10.5232540465,0
MRK-003,VINBLASTINE,NIHOVCAR3,36.0404414041,1
SUNITINIB,ABT-888,VCAP,13.402742608,1
METHOTREXATE,MK-2206,NCIH520,-12.8540652537,0
L778123,ABT-888,SW620,-3.5191628819,0
METHOTREXATE,MK-8776,NCIH460,-6.4670930244,0
L778123,GEMCITABINE,PA1,-1.6589496628,0
BORTEZOMIB,DASATINIB,NCIH520,-2.9268076327,0
MK-5108,MK-2206,PA1,31.53017113,1
SUNITINIB,DASATINIB,HT29,41.1685246762,1
BORTEZOMIB,BEZ-235,NCIH520,-20.1154440266,0
TEMOZOLOMIDE,ERLOTINIB,RKO,-14.2819913564,0
TEMOZOLOMIDE,BORTEZOMIB,MDAMB436,-2.6875531583,0
VINORELBINE,BEZ-235,HT144,39.3234412043,1
METFORMIN,SORAFENIB,A375,13.3680339996,1
ZOLINZA,DINACICLIB,SW837,-22.2239800613,0
SUNITINIB,DASATINIB,NCIH1650,26.830331637,1
MK-8669,DINACICLIB,SKMEL30,15.0751194675,1
CYCLOPHOSPHAMIDE,DINACICLIB,A2058,12.4027520316,1
CARBOPLATIN,ERLOTINIB,SKOV3,-7.4110412114,0
CARBOPLATIN,MK-2206,T47D,-43.917389986,0
DASATINIB,DINACICLIB,VCAP,29.7919837507,1
LAPATINIB,PD325901,PA1,31.3116255961,1
BEZ-235,OXALIPLATIN,PA1,-1.8178089899,0
MK-5108,MK-2206,KPL1,38.0653465002,1
METFORMIN,GELDANAMYCIN,HT144,-13.9398925129,0
MRK-003,LAPATINIB,HT29,40.66974990345,1
MRK-003,TOPOTECAN,A2058,26.4779604506,1
VINORELBINE,DINACICLIB,RPMI7951,-4.5678517188,0
SN-38,SORAFENIB,OV90,-7.5790795637,0
DOXORUBICIN,ABT-888,ES2,12.8254744409,1
MRK-003,AZD1775,UWB1289,67.9632653144,1
DASATINIB,DINACICLIB,A427,16.9642413747,1
DOXORUBICIN,MK-8776,RKO,-5.4937598158,0
AZD1775,MK-8776,A2780,54.0791044037,1
MK-5108,DASATINIB,MDAMB436,16.8716215559,1
MRK-003,VINORELBINE,NCIH460,11.0978588885,1
CYCLOPHOSPHAMIDE,MK-8776,UACC62,10.7919819232,1
GEMCITABINE,MK-5108,RPMI7951,-1.0369534265,0
MK-4541,DOXORUBICIN,VCAP,44.0606104353,1
BORTEZOMIB,ABT-888,NCIH1650,-11.3355353866,0
DEXAMETHASONE,LAPATINIB,SKOV3,42.1992456777,1
AZD1775,TOPOTECAN,A427,11.3098076618,1
MK-5108,GELDANAMYCIN,MDAMB436,12.3567728992,1
CARBOPLATIN,MK-4827,MDAMB436,12.5360213445,1
GELDANAMYCIN,OXALIPLATIN,SKOV3,-4.2677884024,0
SORAFENIB,MK-8776,ES2,-10.3160577197,0
METHOTREXATE,SUNITINIB,A427,-11.1778768279,0
MRK-003,ERLOTINIB,SW620,-2.5623636424,0
MITOMYCINE,L778123,RPMI7951,-23.6736374274,0
MRK-003,GEMCITABINE,NIHOVCAR3,-8.8832297519,0
CYCLOPHOSPHAMIDE,ZOLINZA,ZR751,33.6418155065,1
MRK-003,TOPOTECAN,KPL1,23.3906121088,1
MK-8669,DINACICLIB,OV90,15.2583402653,1
TEMOZOLOMIDE,LAPATINIB,T47D,-87.2150434039,0
AZD1775,SN-38,UACC62,13.058902395,1
METFORMIN,BORTEZOMIB,HCT116,-3.2649200892,0
TOPOTECAN,BEZ-235,ZR751,23.2342722979,1
VINBLASTINE,MK-8669,SKOV3,40.587218729,1
SUNITINIB,BORTEZOMIB,A427,-3.7043466943,0
MK-8669,GELDANAMYCIN,UWB1289,-14.2567692376,0
MRK-003,OXALIPLATIN,HCT116,-15.9539079603,0
LAPATINIB,ERLOTINIB,HCT116,10.3083530866,1
DOXORUBICIN,LAPATINIB,MDAMB436,-6.329957799,0
VINBLASTINE,AZD1775,NCIH2122,-23.0350489876,0
PD325901,MK-8776,NCIH2122,-16.6014571042,0
PACLITAXEL,MK-8669,SKMES1,33.582334601,1
MRK-003,ERLOTINIB,VCAP,12.3777513224,1
LAPATINIB,ABT-888,A375,-6.0356586906,0
5-FU,GELDANAMYCIN,CAOV3,-12.9867067055,0
MK-4541,GEMCITABINE,PA1,-6.6394656041,0
DASATINIB,SN-38,A427,28.1954615418,1
VINBLASTINE,MK-5108,OV90,16.3857506602,1
CARBOPLATIN,ABT-888,SKMES1,-3.4748360457,0
DASATINIB,SN-38,VCAP,31.3949813962,1
GEMCITABINE,ERLOTINIB,UACC62,11.4892595123,1
LAPATINIB,BORTEZOMIB,HT144,-3.6050103196,0
ETOPOSIDE,SORAFENIB,NIHOVCAR3,-18.4345598269,0
MRK-003,TEMOZOLOMIDE,T47D,-42.3075876648,0
TEMOZOLOMIDE,PD325901,T47D,-13.5983964818,0
MK-4827,OXALIPLATIN,KPL1,-1.0741160064,0
L778123,TOPOTECAN,ZR751,11.3831517696,1
SUNITINIB,TEMOZOLOMIDE,VCAP,18.0689827452,1
CYCLOPHOSPHAMIDE,MK-8669,NCIH460,10.9519185568,1
GELDANAMYCIN,DINACICLIB,NCIH1650,-23.0865348536,0
5-FU,PD325901,ZR751,-7.0184742351,0
PACLITAXEL,DINACICLIB,HT144,14.5997974221,1
DASATINIB,SN-38,A2780,74.3626091155,1
SN-38,DINACICLIB,RKO,-8.1957909,0
ZOLINZA,AZD1775,T47D,21.0383933779,1
GEMCITABINE,MK-2206,NCIH2122,15.7479739319,1
L778123,TOPOTECAN,DLD1,11.889647362,1
AZD1775,DASATINIB,A2058,34.97062024235,1
ETOPOSIDE,ERLOTINIB,A375,34.508237285,1
PD325901,SN-38,ES2,-1.0647383214,0
PACLITAXEL,L778123,HT29,15.290172032,1
SUNITINIB,MK-8669,LOVO,21.185131131,1
ZOLINZA,PD325901,OV90,17.8978181124,1
MK-8669,SN-38,RPMI7951,72.4546500172,1
BEZ-235,SN-38,ZR751,23.4844394396,1
VINBLASTINE,MK-4827,VCAP,16.417537322,1
MK-4541,MK-8776,SW837,-16.8902991052,0
MRK-003,BORTEZOMIB,NCIH520,-20.5246004701,0
MRK-003,VINBLASTINE,RPMI7951,29.7486770643,1
MK-4827,SORAFENIB,A2058,-11.7275598816,0
L778123,PD325901,SW620,15.9176074661,1
ERLOTINIB,MK-8669,NCIH2122,45.2916116151,1
5-FU,ERLOTINIB,LOVO,12.4173316831,1
MRK-003,MK-2206,T47D,33.3678124755,1
DOXORUBICIN,MK-4827,HT29,-8.0060114833,0
MK-4827,SORAFENIB,ZR751,-20.4973208881,0
ETOPOSIDE,DINACICLIB,A427,-6.1758622832,0
SUNITINIB,OXALIPLATIN,SKMES1,-1.3074098196,0
MRK-003,BORTEZOMIB,NCIH460,11.0193866206,1
METHOTREXATE,PD325901,NCIH23,-7.4225612985,0
AZD1775,GELDANAMYCIN,HCT116,19.8308475115,1
ZOLINZA,OXALIPLATIN,SKMEL30,-11.6710704586,0
CARBOPLATIN,PD325901,NCIH2122,-11.1190135986,0
LAPATINIB,ERLOTINIB,NCIH1650,-7.6577911808,0
ERLOTINIB,PD325901,DLD1,39.5172050048,1
SUNITINIB,BEZ-235,CAOV3,15.8952979612,1
DEXAMETHASONE,TEMOZOLOMIDE,NCIH2122,-4.2979616947,0
METHOTREXATE,AZD1775,LOVO,-3.9381727369,0
ETOPOSIDE,LAPATINIB,NCIH1650,21.6310608562,1
MK-4541,SORAFENIB,A375,13.6726423069,1
CARBOPLATIN,SORAFENIB,VCAP,-3.8487877484,0
SN-38,MK-8776,HT144,10.1496854823,1
CARBOPLATIN,TEMOZOLOMIDE,ES2,-9.0364043761,0
VINBLASTINE,MK-4827,SW620,30.9318448731,1
L778123,MK-8669,UACC62,39.925695649,1
MRK-003,BORTEZOMIB,HCT116,-1.9958794154,0
PD325901,DASATINIB,UACC62,-1.7935324839,0
LAPATINIB,BORTEZOMIB,A2058,14.5104381684,1
ABT-888,MK-8669,NIHOVCAR3,14.2399767828,1
ZOLINZA,MK-8669,LOVO,10.4099899821,1
MK-4827,SN-38,VCAP,38.2374649035,1
MK-2206,ABT-888,T47D,-1.4661436267,0
PACLITAXEL,MK-5108,OV90,21.1845777022,1
METFORMIN,BORTEZOMIB,HT144,-7.9501188107,0
VINBLASTINE,BORTEZOMIB,UWB1289,-27.0147504195,0
MRK-003,VINORELBINE,A427,-10.0355118716,0
MRK-003,MK-8776,RPMI7951,17.1191917662,1
ZOLINZA,GEMCITABINE,SKMES1,-9.4259931339,0
L778123,BEZ-235,A2058,33.0346592892,1
VINORELBINE,MK-8776,T47D,-46.0255826642,0
MK-4541,MK-5108,ZR751,-11.8763543631,0
METHOTREXATE,MK-4827,VCAP,-9.9048664387,0
ZOLINZA,MK-5108,A427,-12.01522355,0
MK-4827,SN-38,SKOV3,33.6959739961,1
DEXAMETHASONE,TEMOZOLOMIDE,NCIH520,-7.7098119958,0
MITOMYCINE,DASATINIB,RKO,13.8759797662,1
CYCLOPHOSPHAMIDE,MK-4827,UACC62,-13.8891073895,0
VINBLASTINE,ERLOTINIB,RPMI7951,19.3946592486,1
ZOLINZA,DINACICLIB,DLD1,-15.6854442741,0
ABT-888,BEZ-235,NCIH1650,14.7751419557,1
PACLITAXEL,BORTEZOMIB,ZR751,-13.7170045064,0
CARBOPLATIN,LAPATINIB,ES2,-2.0719412908,0
VINORELBINE,MK-8776,NIHOVCAR3,-27.3486780091,0
MRK-003,MK-2206,VCAP,27.6602243214,1
GEMCITABINE,ABT-888,RKO,-10.1374692909,0
ABT-888,BEZ-235,A2780,29.4397143108,1
TOPOTECAN,DINACICLIB,CAOV3,-1.5667347689,0
ERLOTINIB,MK-8776,HCT116,24.7554418045,1
MK-4827,DINACICLIB,UWB1289,-9.2576613351,0
L778123,ERLOTINIB,VCAP,24.0080019772,1
TEMOZOLOMIDE,SN-38,UWB1289,14.0461112196,1
DEXAMETHASONE,MK-5108,NIHOVCAR3,14.7874451366,1
MK-4541,OXALIPLATIN,LOVO,-19.7477356162,0
MK-4827,MK-2206,NCIH520,19.8477999336,1
L778123,MK-5108,CAOV3,18.9114904281,1
GELDANAMYCIN,OXALIPLATIN,A2780,-4.5742646247,0
TEMOZOLOMIDE,LAPATINIB,NIHOVCAR3,22.7341204354,1
