drug_a_name,drug_b_name,cell_line,synergy,label
L778123,MK-5108,UWB1289,12.0401525841,1
VINORELBINE,GELDANAMYCIN,VCAP,-45.2389190001,0
DINACICLIB,MK-8776,DLD1,16.2659589699,1
ZOLINZA,TEMOZOLOMIDE,T47D,13.2536474003,1
GEMCITABINE,BEZ-235,NIHOVCAR3,-4.3508841774,0
VINBLASTINE,DINACICLIB,A427,-16.6287541081,0
CYCLOPHOSPHAMIDE,MK-8776,SKOV3,13.7160644977,1
AZD1775,MK-4827,ZR751,11.7294860826,1
VINBLASTINE,PD325901,RKO,29.232763873,1
METHOTREXATE,BORTEZOMIB,A2058,-28.0330924798,0
METHOTREXATE,SORAFENIB,A2780,-5.7472819615,0
5-FU,BORTEZOMIB,ZR751,-17.4513752727,0
MRK-003,DINACICLIB,SW620,-5.4975783744,0
METFORMIN,TEMOZOLOMIDE,NCIH23,-7.0646710206,0
MK-4541,SN-38,NCIH1650,-14.4156971334,0
BORTEZOMIB,SORAFENIB,HT144,-8.7983933348,0
CARBOPLATIN,BORTEZOMIB,NCIH2122,21.1213621697,1
SUNITINIB,GELDANAMYCIN,UWB1289,-8.6992949985,0
DEXAMETHASONE,MK-5108,RPMI7951,-27.2166282284,0
MK-4541,MK-2206,LOVO,12.9531956347,1
MK-4541,SORAFENIB,MDAMB436,-0.820016601,0
L778123,SORAFENIB,SKOV3,14.9202617925,1
CARBOPLATIN,L778123,MDAMB436,-0.0061063152,0
ZOLINZA,TOPOTECAN,NCIH23,-1.0349204741,0
TEMOZOLOMIDE,MK-8669,KPL1,66.0757130087,1
VINORELBINE,SORAFENIB,HCT116,-2.7952698088,0
PACLITAXEL,MK-5108,A427,22.8029428351,1
MK-4541,MK-8669,A2058,21.6416924067,1
BORTEZOMIB,OXALIPLATIN,ZR751,-30.6487319443,0
SUNITINIB,BEZ-235,VCAP,32.7913795449,1
PD325901,BORTEZOMIB,UWB1289,-13.9207977198,0
MK-5108,GELDANAMYCIN,MDAMB436,12.3567728992,1
MK-8669,SN-38,MDAMB436,10.3172482287,1
BORTEZOMIB,DASATINIB,NCIH460,36.829351125,1
DOXORUBICIN,ZOLINZA,A427,-11.1128012421,0
PD325901,DASATINIB,LOVO,47.8453461114,1
AZD1775,ERLOTINIB,UWB1289,71.3621864786,1
CARBOPLATIN,BORTEZOMIB,SKMES1,-20.6022819531,0
ETOPOSIDE,BEZ-235,DLD1,-1.1435995007,0
ABT-888,TOPOTECAN,LOVO,-20.5777476109,0
ERLOTINIB,OXALIPLATIN,NCIH1650,-9.1343274824,0
METFORMIN,MK-4827,OV90,-0.9752921454,0
TEMOZOLOMIDE,OXALIPLATIN,T47D,17.8837333404,1
MK-4827,DINACICLIB,NIHOVCAR3,10.924376675,1
ETOPOSIDE,ERLOTINIB,HCT116,35.1756302953,1
MK-5108,BEZ-235,NCIH1650,10.3522799985,1
GEMCITABINE,AZD1775,HT29,16.3312834675,1
MK-4541,MK-8776,NCIH2122,-18.4330883893,0
MK-4541,TEMOZOLOMIDE,NCIH1650,-31.7892568502,0
ZOLINZA,DINACICLIB,SKMEL30,-16.3288017715,0
CARBOPLATIN,ERLOTINIB,SW620,-5.2245961392,0
ETOPOSIDE,DASATINIB,A427,29.6007759244,1
BORTEZOMIB,MK-8776,SW620,17.0450851938,1
METFORMIN,ABT-888,A2780,-0.3835166424,0
SUNITINIB,TOPOTECAN,T47D,-23.3003190686,0
MITOMYCINE,LAPATINIB,SW620,19.3201087634,1
VINBLASTINE,MK-8669,NCIH1650,13.6943265524,1
LAPATINIB,MK-2206,SKMES1,43.1851385323,1
ERLOTINIB,SN-38,VCAP,42.3091666131,1
MK-4541,VINORELBINE,HT144,-14.0575432416,0
CARBOPLATIN,DINACICLIB,VCAP,-4.6843420444,0
MK-5108,DASATINIB,T47D,-5.7994044294,0
MK-4541,AZD1775,HCT116,-7.0382325336,0
METHOTREXATE,SUNITINIB,A2058,-14.3565107625,0
METHOTREXATE,GELDANAMYCIN,NCIH23,-33.8437530598,0
CYCLOPHOSPHAMIDE,MK-8776,NCIH2122,-10.5008566733,0
METHOTREXATE,BORTEZOMIB,NCIH520,-34.766331767,0
MRK-003,TEMOZOLOMIDE,NCIH23,-4.9920543811,0
METFORMIN,MK-8776,RPMI7951,-2.3917366836,0
MK-4541,ERLOTINIB,LOVO,19.2237904203,1
PACLITAXEL,MK-5108,HT144,21.7799988795,1
MRK-003,MK-8776,T47D,10.2490778517,1
DEXAMETHASONE,MK-8669,CAOV3,47.6802934203,1
VINORELBINE,DINACICLIB,NCIH460,-4.223147214,0
GELDANAMYCIN,TOPOTECAN,RKO,-10.7071521557,0
MK-4827,MK-2206,NCIH460,34.0863129935,1
CARBOPLATIN,DINACICLIB,LOVO,-2.0448191594,0
VINBLASTINE,MK-4827,ZR751,-2.0660752725,0
LAPATINIB,ABT-888,A375,-6.0356586906,0
DEXAMETHASONE,AZD1775,KPL1,25.6453219707,1
MK-4541,SORAFENIB,ZR751,-28.6429010652,0
ZOLINZA,ERLOTINIB,LOVO,16.2068743507,1
TEMOZOLOMIDE,BORTEZOMIB,CAOV3,-18.3483236605,0
VINBLASTINE,DASATINIB,NCIH460,10.6944603374,1
MK-4541,ZOLINZA,RKO,21.871825799,1
TEMOZOLOMIDE,ERLOTINIB,NCIH520,19.517346555,1
PACLITAXEL,L778123,ZR751,12.9106568357,1
MK-4827,PD325901,T47D,-8.5397661653,0
BORTEZOMIB,BEZ-235,NCIH460,21.6708990661,1
MK-2206,DASATINIB,SKMEL30,-1.6676796517,0
METFORMIN,BORTEZOMIB,UWB1289,-14.899238874,0
5-FU,GELDANAMYCIN,PA1,-1.7946121876,0
VINBLASTINE,GELDANAMYCIN,MDAMB436,-3.673009117,0
PD325901,GELDANAMYCIN,ZR751,-12.0140129213,0
MK-4827,BEZ-235,NIHOVCAR3,18.8899047583,1
MK-4541,METFORMIN,ES2,-7.6389842343,0
METHOTREXATE,DINACICLIB,HCT116,-33.4204807951,0
L778123,ZOLINZA,HT144,-1.1235768657,0
SUNITINIB,OXALIPLATIN,NIHOVCAR3,-4.3380315728,0
ABT-888,MK-8669,ZR751,-1.645029592,0
MRK-003,SUNITINIB,NCIH520,19.9666179813,1
SUNITINIB,DASATINIB,VCAP,26.5423206662,1
TEMOZOLOMIDE,SORAFENIB,A2058,-1.0195736351,0
TEMOZOLOMIDE,MK-2206,OV90,19.1955619504,1
SUNITINIB,AZD1775,ZR751,-6.1131973297,0
MRK-003,TEMOZOLOMIDE,SW837,-25.9271836434,0
L778123,TOPOTECAN,NCIH460,10.3853171789,1
METHOTREXATE,DINACICLIB,PA1,-30.3906489152,0
5-FU,ABT-888,ZR751,-8.6753170435,0
LAPATINIB,SN-38,HT29,21.3673197468,1
CARBOPLATIN,ABT-888,NCIH23,-2.1413831826,0
DOXORUBICIN,ZOLINZA,RPMI7951,-3.2953851024,0
MK-4541,ETOPOSIDE,ZR751,20.3783512186,1
MK-2206,TOPOTECAN,ES2,19.5868622828,1
SUNITINIB,ERLOTINIB,NCIH1650,19.751755626,1
ERLOTINIB,MK-8669,A375,56.6649120738,1
SUNITINIB,BEZ-235,SKMES1,20.9231979783,1
MK-4827,OXALIPLATIN,HCT116,13.2061137678,1
MK-4827,ERLOTINIB,DLD1,-5.5433915469,0
VINORELBINE,MK-2206,ES2,30.6199059559,1
PD325901,MK-8669,ZR751,27.9869499351,1
CARBOPLATIN,MK-8669,NCIH1650,27.1804222218,1
ZOLINZA,ERLOTINIB,CAOV3,24.3074262709,1
ERLOTINIB,ABT-888,NCIH23,-4.7355478222,0
SORAFENIB,MK-8776,T47D,10.5685627236,1
VINBLASTINE,MK-2206,MDAMB436,-13.8462105604,0
TEMOZOLOMIDE,TOPOTECAN,LOVO,-7.7426772372,0
MK-5108,BEZ-235,SKMEL30,27.0458167455,1
GEMCITABINE,BORTEZOMIB,LOVO,-3.696604128,0
DOXORUBICIN,PD325901,NCIH2122,-2.1017712106,0
ABT-888,SN-38,SW620,17.885222403,1
PD325901,TOPOTECAN,PA1,-8.3700209684,0
MRK-003,SN-38,SKOV3,20.2465499622,1
CARBOPLATIN,LAPATINIB,SW620,-11.0971506192,0
GEMCITABINE,BEZ-235,OV90,-3.0487061946,0
ZOLINZA,MK-5108,NCIH23,-14.3815758266,0
CARBOPLATIN,MK-2206,SKMEL30,21.7903118951,1
SN-38,MK-8776,HT144,10.1496854823,1
BORTEZOMIB,DINACICLIB,A427,-13.0865991306,0
MRK-003,CARBOPLATIN,A375,-5.6784330723,0
GELDANAMYCIN,DINACICLIB,LOVO,-2.4928238385,0
L778123,ERLOTINIB,DLD1,10.6633849823,1
CYCLOPHOSPHAMIDE,ERLOTINIB,PA1,-0.045547222,0
ETOPOSIDE,AZD1775,T47D,-20.6984306851,0
VINORELBINE,ERLOTINIB,LOVO,34.2640916882,1
ABT-888,TOPOTECAN,NIHOVCAR3,-21.5827409024,0
ETOPOSIDE,DASATINIB,HT29,24.349938992,1
GEMCITABINE,GELDANAMYCIN,T47D,-20.3875671222,0
ZOLINZA,OXALIPLATIN,SKMEL30,-11.6710704586,0
METHOTREXATE,BORTEZOMIB,SKMEL30,-13.3368532786,0
MRK-003,DOXORUBICIN,A427,-7.0938028559,0
MITOMYCINE,GELDANAMYCIN,CAOV3,-10.709869144,0
VINORELBINE,ZOLINZA,SKMEL30,-17.3284825402,0
MRK-003,OXALIPLATIN,T47D,-36.1871352265,0
AZD1775,MK-4827,SW837,17.783885792,1
METFORMIN,TEMOZOLOMIDE,SKOV3,-14.1013284482,0
VINBLASTINE,AZD1775,LOVO,-0.715024317,0
ETOPOSIDE,ERLOTINIB,SW837,57.5135837911,1
MRK-003,OXALIPLATIN,OV90,-22.822558608,0
VINORELBINE,ZOLINZA,HCT116,-25.7013946202,0
VINBLASTINE,ERLOTINIB,UACC62,32.314825241,1
METFORMIN,DINACICLIB,KPL1,-6.3807006584,0
L778123,ZOLINZA,SKOV3,24.9558111039,1
BORTEZOMIB,DASATINIB,NCIH23,-203.7000357622,0
VINBLASTINE,TEMOZOLOMIDE,A375,-48.2709446126,0
VINBLASTINE,L778123,NIHOVCAR3,15.436899238,1
MRK-003,AZD1775,NCIH1650,20.9926059229,1
MK-4541,5-FU,NIHOVCAR3,-5.6927908311,0
MK-2206,MK-8669,KPL1,85.9019507833,1
METHOTREXATE,DINACICLIB,A2058,-13.7468173916,0
CARBOPLATIN,AZD1775,PA1,12.0141756246,1
VINBLASTINE,L778123,T47D,20.3981807166,1
MK-8669,BEZ-235,RKO,44.3569040447,1
MK-4541,TEMOZOLOMIDE,OV90,-11.8066410428,0
SUNITINIB,DINACICLIB,SW837,-13.3638385505,0
OXALIPLATIN,DINACICLIB,NCIH1650,-12.6094250128,0
MK-4827,SORAFENIB,A2058,-11.7275598816,0
LAPATINIB,BEZ-235,MDAMB436,17.2313399784,1
BEZ-235,OXALIPLATIN,LOVO,-0.6748654199,0
DASATINIB,GELDANAMYCIN,RPMI7951,13.0484306278,1
MITOMYCINE,MK-2206,A375,21.8048591006,1
MK-4541,LAPATINIB,HT29,24.0059741311,1
MK-4541,AZD1775,ZR751,-8.8604791215,0
MK-8669,OXALIPLATIN,A375,-4.2076266906,0
SUNITINIB,ABT-888,A2058,11.5575850657,1
ETOPOSIDE,DINACICLIB,CAOV3,56.1998068102,1
MK-4541,METHOTREXATE,NCIH23,-12.5223481878,0
MK-4541,MK-5108,A427,-1.0294233288,0
MK-5108,MK-4827,A2780,16.5176260481,1
VINBLASTINE,MK-8776,PA1,-26.0103294042,0
MK-5108,SORAFENIB,CAOV3,-16.3547382001,0
VINBLASTINE,SORAFENIB,HCT116,22.7000451145,1
TEMOZOLOMIDE,MK-5108,T47D,-12.129962886,0
CARBOPLATIN,BORTEZOMIB,KPL1,17.5535784201,1
DEXAMETHASONE,LAPATINIB,RKO,-10.018354399,0
DOXORUBICIN,MK-8669,SKMES1,15.1225929073,1
PACLITAXEL,DASATINIB,HT29,35.0327384474,1
LAPATINIB,GELDANAMYCIN,NCIH460,26.7854593186,1
SUNITINIB,ERLOTINIB,VCAP,19.2831854392,1
CARBOPLATIN,BEZ-235,T47D,107.9732846567,1
SUNITINIB,DINACICLIB,NCIH520,-0.4101101147,0
MK-4827,DASATINIB,RKO,23.7353555987,1
METHOTREXATE,BEZ-235,NIHOVCAR3,-35.2889607112,0
L778123,MK-8776,PA1,11.8836676802,1
BORTEZOMIB,MK-8776,CAOV3,-15.7578194883,0
MK-4541,5-FU,VCAP,21.2146371564,1
5-FU,SORAFENIB,SKOV3,10.236335902,1
SUNITINIB,GELDANAMYCIN,SW620,-3.4347005641,0
BORTEZOMIB,BEZ-235,SW620,15.5063395107,1
GEMCITABINE,SORAFENIB,NCIH460,-9.0033454741,0
DASATINIB,DINACICLIB,LOVO,19.8081464835,1
TEMOZOLOMIDE,ABT-888,HCT116,17.0009818535,1
CARBOPLATIN,DASATINIB,SKOV3,-8.5142500076,0
AZD1775,ERLOTINIB,HT144,13.3070317412,1
TEMOZOLOMIDE,BEZ-235,RPMI7951,25.2953822609,1
CYCLOPHOSPHAMIDE,MK-2206,T47D,37.4193616355,1
CARBOPLATIN,MK-2206,SKOV3,-10.9222126783,0
DEXAMETHASONE,DASATINIB,NCIH520,28.4152100697,1
GELDANAMYCIN,MK-8776,A375,20.8861883152,1
MK-2206,MK-8776,KPL1,36.2238468849,1
ZOLINZA,SUNITINIB,SW837,-13.4231635929,0
MK-2206,ERLOTINIB,RPMI7951,24.8385815855,1
ETOPOSIDE,BEZ-235,CAOV3,85.7561462668,1
ETOPOSIDE,BEZ-235,RKO,19.3507608263,1
MK-2206,MK-8669,PA1,52.89368293275,1
MK-4827,GELDANAMYCIN,HT144,-192.3795412676,0
AZD1775,DASATINIB,PA1,17.0575109767,1
MK-4541,MK-8669,CAOV3,34.3530218943,1
MK-4827,OXALIPLATIN,DLD1,-9.4798459173,0
TOPOTECAN,BEZ-235,NCIH1650,21.3655739883,1
MK-4541,ABT-888,PA1,20.6647562024,1
VINBLASTINE,DINACICLIB,NCIH2122,-37.8460620239,0
MITOMYCINE,SUNITINIB,SKOV3,-1.5770945482,0
MITOMYCINE,L778123,KPL1,-7.1748484794,0
5-FU,PD325901,UACC62,-3.4432324072,0
AZD1775,ERLOTINIB,SW837,26.3397184904,1
ERLOTINIB,SN-38,HT29,33.4028382303,1
ETOPOSIDE,SORAFENIB,RPMI7951,-10.8497208608,0
MK-4541,DOXORUBICIN,T47D,21.6648382465,1
VINORELBINE,BEZ-235,CAOV3,-37.1729191782,0
MK-4827,MK-2206,UWB1289,26.7958551764,1
ZOLINZA,DINACICLIB,HCT116,-42.0504422736,0
METHOTREXATE,TEMOZOLOMIDE,SKMES1,-32.460282556,0
L778123,SORAFENIB,RKO,18.0448805862,1
DASATINIB,TOPOTECAN,UACC62,-13.9653221727,0
MRK-003,SUNITINIB,UACC62,11.1281951248,1
ETOPOSIDE,BORTEZOMIB,SKMEL30,-0.5475615794,0
GEMCITABINE,GELDANAMYCIN,HCT116,-25.4680306958,0
OXALIPLATIN,DINACICLIB,NCIH23,-21.3458663726,0
TEMOZOLOMIDE,GELDANAMYCIN,HT29,-9.803305819,0
DEXAMETHASONE,LAPATINIB,ES2,-22.3139634302,0
LAPATINIB,MK-2206,A375,28.21735919225,1
5-FU,AZD1775,A2780,11.2772729471,1
VINBLASTINE,SUNITINIB,PA1,-9.9060289637,0
CARBOPLATIN,SUNITINIB,T47D,-14.4808150076,0
DEXAMETHASONE,MK-8669,NCIH2122,59.3696188184,1
LAPATINIB,MK-5108,HT144,10.9924800268,1
ABT-888,GELDANAMYCIN,KPL1,15.3235604778,1
TEMOZOLOMIDE,BORTEZOMIB,RPMI7951,-5.6053814575,0
MK-4541,GELDANAMYCIN,KPL1,11.6092955821,1
AZD1775,BEZ-235,NCIH2122,-2.4535868551,0
SUNITINIB,AZD1775,SKMES1,-0.5395261854,0
MK-4541,ZOLINZA,SKOV3,29.7124297305,1
GELDANAMYCIN,OXALIPLATIN,NCIH460,-9.5230116593,0
MRK-003,ETOPOSIDE,UWB1289,-10.3299430948,0
ERLOTINIB,DINACICLIB,HT29,-3.6552319771,0
AZD1775,BEZ-235,OV90,15.8839717032,1
GEMCITABINE,BEZ-235,RPMI7951,-2.3008636703,0
LAPATINIB,OXALIPLATIN,VCAP,-12.2068701196,0
CARBOPLATIN,MK-2206,VCAP,-4.8332497952,0
MITOMYCINE,BORTEZOMIB,NCIH520,-28.2798670157,0
MK-4541,METHOTREXATE,A375,-4.840496388,0
LAPATINIB,MK-8776,UWB1289,-17.2695020547,0
CYCLOPHOSPHAMIDE,LAPATINIB,ES2,-5.342947201,0
ZOLINZA,ERLOTINIB,OV90,12.9602468131,1
BORTEZOMIB,ABT-888,ZR751,-21.0392029808,0
MK-4541,MK-8776,NCIH23,-2.0158355976,0
ETOPOSIDE,PD325901,UWB1289,36.3303703715,1
PACLITAXEL,MK-2206,LOVO,28.6569063002,1
DASATINIB,SN-38,VCAP,31.3949813962,1
ZOLINZA,DINACICLIB,SKOV3,-28.4737692456,0
5-FU,L778123,PA1,14.5367422952,1
MK-4827,DINACICLIB,UACC62,-0.1040407892,0
SORAFENIB,MK-8776,HCT116,10.6493467033,1
ABT-888,BEZ-235,T47D,117.0012792555,1
MK-2206,GELDANAMYCIN,UACC62,25.4038957402,1
MK-2206,TOPOTECAN,NCIH520,33.8940074619,1
PD325901,OXALIPLATIN,ES2,-24.7850274399,0
ZOLINZA,TEMOZOLOMIDE,HCT116,-5.9518227151,0
ERLOTINIB,BORTEZOMIB,NCIH2122,-3.4257373886,0
PACLITAXEL,DINACICLIB,VCAP,-9.0798561277,0
LAPATINIB,MK-5108,A427,-16.3403493656,0
AZD1775,LAPATINIB,MDAMB436,10.9223657195,1
MK-4827,MK-2206,SKOV3,16.3735548303,1
GEMCITABINE,ABT-888,HCT116,-4.8908054922,0
MRK-003,METHOTREXATE,A427,-9.9184569797,0
5-FU,TEMOZOLOMIDE,SW837,-44.6178967978,0
LAPATINIB,SORAFENIB,PA1,15.0354044818,1
DEXAMETHASONE,MK-5108,ZR751,14.0456956912,1
DASATINIB,BEZ-235,SW837,82.6875836491,1
VINORELBINE,BORTEZOMIB,HT29,-42.6882645457,0
ETOPOSIDE,MK-8776,PA1,-22.8395183324,0
PD325901,MK-8776,SW837,-176.8580535042,0
GELDANAMYCIN,TOPOTECAN,A2780,-1.7001876743,0
CARBOPLATIN,DASATINIB,NCIH1650,31.8769981552,1
CARBOPLATIN,ZOLINZA,RPMI7951,-4.7600239065,0
MK-4827,SORAFENIB,NCIH1650,-0.353930508,0
L778123,DINACICLIB,SW837,-3.5999349653,0
MRK-003,ERLOTINIB,ES2,-6.4414372725,0
METFORMIN,DASATINIB,ZR751,-11.3491027771,0
MK-5108,DINACICLIB,NCIH23,-6.9645430839,0
AZD1775,ABT-888,VCAP,-10.3820103315,0
BEZ-235,OXALIPLATIN,NCIH520,10.6924570628,1
PACLITAXEL,MK-2206,PA1,35.0636552945,1
5-FU,AZD1775,NCIH23,-7.1158991851,0
BEZ-235,OXALIPLATIN,SW837,15.9512651312,1
5-FU,MK-4827,VCAP,10.9885790618,1
ABT-888,SORAFENIB,A2058,36.1961652133,1
DEXAMETHASONE,SUNITINIB,NCIH2122,14.8039617693,1
PACLITAXEL,BORTEZOMIB,ES2,-30.3508428908,0
SUNITINIB,MK-5108,CAOV3,-5.4901884003,0
ETOPOSIDE,MK-5108,NCIH23,15.0251948477,1
GEMCITABINE,MK-8776,HT29,74.56856168725,1
METHOTREXATE,MK-4827,VCAP,-9.9048664387,0
PD325901,MK-8669,A2058,50.5997288547,1
AZD1775,BORTEZOMIB,PA1,-9.7178051386,0
ETOPOSIDE,ABT-888,ES2,-14.5662838782,0
MK-4827,ABT-888,SKMEL30,-3.0599675412,0
DASATINIB,SN-38,HT29,24.5809173734,1
DASATINIB,BEZ-235,SKOV3,40.898123867,1
AZD1775,GELDANAMYCIN,HCT116,19.8308475115,1
MK-2206,MK-8669,A375,40.99865156925,1
PACLITAXEL,ERLOTINIB,ES2,35.8933287749,1
VINBLASTINE,ZOLINZA,SW620,19.9681207692,1
ZOLINZA,BEZ-235,NCIH460,13.1734271024,1
PACLITAXEL,MK-4827,LOVO,-3.933991127,0
TEMOZOLOMIDE,GELDANAMYCIN,NCIH23,-25.6920038615,0
5-FU,DINACICLIB,RPMI7951,-5.6869902395,0
ERLOTINIB,OXALIPLATIN,NCIH2122,-11.6633686308,0
CYCLOPHOSPHAMIDE,LAPATINIB,A427,-21.2515072311,0
5-FU,DASATINIB,RPMI7951,19.0635510285,1
MK-4827,ERLOTINIB,LOVO,16.4102642018,1
ETOPOSIDE,AZD1775,UACC62,25.1025207555,1
BEZ-235,SN-38,NCIH520,23.7633280739,1
MRK-003,DINACICLIB,A2780,-4.5964597507,0
MK-4541,PACLITAXEL,NCIH23,-2.5478575547,0
DASATINIB,DINACICLIB,SW620,19.8282381165,1
MK-4541,CYCLOPHOSPHAMIDE,T47D,12.103122244,1
5-FU,ABT-888,HT144,-3.7013547459,0
MRK-003,MK-2206,UACC62,13.3732115283,1
MK-2206,ERLOTINIB,NCIH460,22.953107154,1
SUNITINIB,AZD1775,NCIH460,-0.8761545188,0
VINBLASTINE,SORAFENIB,NIHOVCAR3,-8.6433975994,0
DOXORUBICIN,MK-5108,NIHOVCAR3,-17.2476586022,0
PACLITAXEL,ZOLINZA,ZR751,-20.4854793077,0
ZOLINZA,MK-2206,HCT116,23.1194219774,1
ERLOTINIB,TOPOTECAN,DLD1,18.3100031406,1
VINORELBINE,MK-2206,VCAP,-23.5722952018,0
GEMCITABINE,DINACICLIB,A2780,-3.7419614169,0
5-FU,MK-5108,NIHOVCAR3,10.0174393355,1
AZD1775,OXALIPLATIN,RPMI7951,-4.8799960304,0
ETOPOSIDE,TEMOZOLOMIDE,NCIH1650,-10.2345514731,0
TOPOTECAN,DINACICLIB,OV90,-0.0744411061,0
DASATINIB,OXALIPLATIN,RPMI7951,-4.2310826511,0
PD325901,MK-8669,NCIH460,36.4312731054,1
METHOTREXATE,MK-8669,PA1,-18.2279490348,0
MK-2206,PD325901,A427,43.3941411813,1
OXALIPLATIN,SORAFENIB,A2780,-8.5330113354,0
TEMOZOLOMIDE,MK-8776,T47D,-35.2735852707,0
PACLITAXEL,DASATINIB,DLD1,29.3772640331,1
L778123,GEMCITABINE,A2780,-0.1359721125,0
GEMCITABINE,DINACICLIB,VCAP,-1.058408414,0
PACLITAXEL,MK-2206,A2780,16.3501611144,1
AZD1775,DASATINIB,UWB1289,36.8484455788,1
ZOLINZA,OXALIPLATIN,UACC62,-1.4665691847,0
ZOLINZA,TOPOTECAN,HCT116,-6.478407822,0
5-FU,ERLOTINIB,ES2,15.1231624969,1
MK-4541,MK-5108,NIHOVCAR3,-13.5916610123,0
VINBLASTINE,GELDANAMYCIN,NCIH1650,-26.433181606,0
ZOLINZA,SORAFENIB,KPL1,-5.1594225355,0
ZOLINZA,GELDANAMYCIN,NCIH1650,-18.8642050709,0
VINBLASTINE,DASATINIB,CAOV3,-6.8195384664,0
PACLITAXEL,SORAFENIB,HCT116,-0.1252417536,0
CYCLOPHOSPHAMIDE,MK-5108,RKO,29.2594101491,1
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,UACC62,17.7526865598,1
ETOPOSIDE,DASATINIB,A2780,66.5669522305,1
AZD1775,BEZ-235,NCIH23,11.003313357,1
MRK-003,BEZ-235,HCT116,15.3901697912,1
ERLOTINIB,DASATINIB,PA1,26.4206057312,1
LAPATINIB,BEZ-235,NCIH23,19.2198842399,1
MITOMYCINE,DASATINIB,NIHOVCAR3,88.8764321229,1
PD325901,DINACICLIB,SW620,-5.3376836599,0
MK-2206,ERLOTINIB,ZR751,51.8778922908,1
BORTEZOMIB,BEZ-235,KPL1,12.3739254443,1
MK-4541,CARBOPLATIN,NCIH1650,-4.7083999163,0
GELDANAMYCIN,SORAFENIB,SKOV3,-3.1903999355,0
BORTEZOMIB,MK-8669,SKOV3,-2.4196845654,0
PACLITAXEL,ZOLINZA,VCAP,11.6470807755,1
PACLITAXEL,SORAFENIB,DLD1,14.2187304784,1
ETOPOSIDE,MK-5108,A2780,10.1986437665,1
GEMCITABINE,ABT-888,SKMES1,-16.3902483798,0
MITOMYCINE,MK-4827,DLD1,-3.7016125226,0
VINBLASTINE,GELDANAMYCIN,T47D,-16.3040975002,0
MK-4541,METHOTREXATE,PA1,-20.1220400781,0
METHOTREXATE,BEZ-235,PA1,-32.9623227443,0
CYCLOPHOSPHAMIDE,BEZ-235,VCAP,23.4080799349,1
GELDANAMYCIN,SN-38,LOVO,-18.1308159573,0
ZOLINZA,MK-5108,UACC62,-2.5293793092,0
MK-4541,MK-4827,ZR751,13.7473456673,1
ZOLINZA,TOPOTECAN,UACC62,10.2230663939,1
AZD1775,PD325901,NCIH1650,19.1323272044,1
PD325901,SORAFENIB,DLD1,30.2212199979,1
ERLOTINIB,PD325901,A375,26.8503582625,1
DASATINIB,MK-8669,A375,59.738895234,1
GELDANAMYCIN,OXALIPLATIN,SKOV3,-4.2677884024,0
BEZ-235,SORAFENIB,NCIH460,10.1746724208,1
MK-5108,OXALIPLATIN,NCIH460,-19.6671460537,0
MITOMYCINE,BORTEZOMIB,CAOV3,-8.3805456726,0
CYCLOPHOSPHAMIDE,GELDANAMYCIN,HT144,-11.2807849158,0
L778123,LAPATINIB,A2780,15.9325779378,1
MK-4541,ERLOTINIB,PA1,11.6821031605,1
L778123,ERLOTINIB,KPL1,-0.5096131735,0
BORTEZOMIB,DASATINIB,OV90,-12.6798259617,0
ERLOTINIB,BEZ-235,OV90,23.6579838694,1
GEMCITABINE,DINACICLIB,RKO,-13.2466678712,0
MITOMYCINE,DASATINIB,SW620,55.6732100972,1
ERLOTINIB,SN-38,SW620,18.9098645603,1
ETOPOSIDE,ABT-888,VCAP,13.8331740747,1
CYCLOPHOSPHAMIDE,PD325901,PA1,-5.8862636302,0
VINORELBINE,TEMOZOLOMIDE,T47D,-26.737417804,0
BORTEZOMIB,OXALIPLATIN,UWB1289,-20.7825554661,0
DOXORUBICIN,TEMOZOLOMIDE,RPMI7951,-1.8890113463,0
SORAFENIB,DINACICLIB,NCIH1650,-5.3433445981,0
ETOPOSIDE,MK-2206,A375,40.3600573977,1
5-FU,BEZ-235,NCIH1650,17.6381552118,1
MK-4541,METFORMIN,A375,-8.6056671444,0
ZOLINZA,SUNITINIB,NCIH23,-16.7195238609,0
PACLITAXEL,SORAFENIB,A2058,-11.1855334473,0
ETOPOSIDE,MK-2206,RPMI7951,17.2451000694,1
MRK-003,DASATINIB,SW837,31.778080159,1
SORAFENIB,MK-8776,NCIH1650,10.3317476159,1
MRK-003,SUNITINIB,VCAP,10.7152090124,1
VINBLASTINE,SUNITINIB,SKMEL30,-10.2995262056,0
DEXAMETHASONE,SUNITINIB,LOVO,10.8741811176,1
METFORMIN,MK-8776,HT29,-1.3743023749,0
METHOTREXATE,MK-2206,CAOV3,19.1044296564,1
PD325901,OXALIPLATIN,RKO,-5.8979148169,0
LAPATINIB,TOPOTECAN,SW620,14.1004906907,1
PACLITAXEL,DASATINIB,RPMI7951,18.5064598293,1
AZD1775,MK-2206,SW620,10.2263918513,1
LAPATINIB,TOPOTECAN,DLD1,15.3246889156,1
MK-5108,PD325901,LOVO,12.1258263121,1
DEXAMETHASONE,MK-5108,T47D,14.3216000371,1
MK-4541,CARBOPLATIN,UWB1289,-7.4883201742,0
LAPATINIB,ERLOTINIB,SW620,-16.4465852065,0
MRK-003,SUNITINIB,NIHOVCAR3,12.0172012468,1
DOXORUBICIN,MK-8776,CAOV3,10.4304806183,1
